company_name,country,city,address,website,products
"Guangzhou Dong Da Electronic Technology Co., Ltd.",China,Guangzhou,"5TH FLOOR, NO. 138 SHIBEI ROAD, DASHI, PANYU DISTRICT, GUANGZHOU, CHINA,Guangzhou,Guangdong,China",http://www.iwillhave.net,"Mobile phone, charger, fast charging, GaN, British standard, American standard, European standard, Australian standardGaN, charging head, fast charging，British standard, American standard, European standard, Australian standardMobile phone, charger, fast charging, PD, QC3.0, gallium nitride, British standard, American standard, European standard, Australian standard"
"GUANGZHOU ECHOM SCIENCE &TECHNOLOGY CO.,LTD",China,,"HIGH-TECH LNDUSTRIAL DEVELOPMENT ZONE IN GUANGZHOU SCIENCE CITY ROAD ON THE 29TH KEFENG,China",http://echom.com/,"Country wall lamp, Bedroom wall lamp, Farmhouse wall lamp, Farmhouse Chandelier, Aisle wall lamp, Corridor lightportable power stationportable power station"
Guangzhou Felicity Solar Technology Co.ltd,China,Guangzhou,"No.23, donghua xingfu street, renhe town, baiyun district, guangzhou city, guangdong province,CHINA.,Guangzhou,Guangdong,China",http://www.felicitysolar.com,Solar Charge Controller MPPTsolar invertersolar street light
"GUANGZHOU HONGLIWEIYE ELECTRONICS CO., LTD.",China,Guangzhou,"NO.9 HUAXING INDUSTRY AREA XINHUA TOWN HUADU AREA GUANGZHOU, CHINA,Guangzhou,Guangdong,China",http://gzhlwy.com,"THHN12,12AWG"
"Guangzhou Jiguang Lighting Co., Ltd",China,Guangzhou,"4TH FLOOR  BUILDING 2 LONGGANG SOUTH ROAD BAIYUN DISTRICT GUANGZHOU,Guangzhou,Guangdong,China",http://chinaproled.com,"smart wifi led bulb, 9w wifi led bulb, smart led bulb, smart led bulbportable  .Motion Sensor .Emergency:when power off, front panel will light on .Use as portable torch light .Comfortable lighting for home useDusk To Dawn Led Bulb, sensor bulb, 8W bulb, E26 E27 BULB"
"GUANGZHOU KEDUAN ELECTRONIC CO.,LTD",China,Guangzhou,"Room 1206, Building 1, Ruisheng International Building, NO.787 Zengcha Road, Baiyun District, Guangzhou,GuangDong Province,Guangzhou,Guangdong,China",http://www.tgxled.com,"Rechargeable LED Search Lamp, Search Lamp with Battery, Portable Searchlight , Hunting Searchlight, Long Distance SearchlightDragon desk lamp, study table lamp, night lightFolding Study Reading Desk, 2020 New Desk Lamp, Table Lamp, LED Wireless Charging Desk Lamp, Multi-Function Desk Lamp"
"Guangzhou LEDIA Lighting  Co., Ltd.",China,Guangzhou,"ROOM302,NO1,XIANKE 1ST ROAD,HUADONG TOWN,HUADU DISTRICT,GUANGZHOU,CHINA.,Guangzhou,Guangdong,China",http://www.ledialighting.com,"LED linear light, linear lighting, supermarket lighting, industrial lighting, unform lightHigh Voltage Strip, Plug&Play, Super Long Strip, High-volt Strip, AC LED StripShort Cut, Mini Interval, Single LED Cuttable, Single LED Cut, Single LED Cuttable Strip, Mini Interval LED Strip"
"GUANGZHOU NOVA NATION ELECTECH INDUSTRIES CO., LTD.",China,Guangzhou,"NO. 2, LIANG LONG ROAD, HUA SHAN TOWN, HUA DU DISTRICT, GUANGZHOU, GUANGDONG PROVINCE, CHINA,Guangzhou,Guangdong,China",,Solar sensor security lightsolar lamp stringSolar Motion Sensor Wall Light
"Guangzhou poojin  Electronic Co.,Ltd",China,Guangzhou,"NO.138,TAIPINGYANG INDUSTRIAL ZONE, GUANGSHEN ROAD, XINTANG TOWN,    ZENGCHENG CITY, GUANGZHOU CITY,GUANGDONG PROVINCE,CHINA,Guangzhou,Guangdong,China",https://www.belttt.com/enindex.htm,portable power stationinverterinverter
"GUANGZHOU TIGER HEAD BATTERY GROUP CO.,LTD.",China,Guangzhou,"NO.132 NORTH GONGYE ROAD, GUANGZHOU, CHINA,Guangzhou,Guangdong,China",http://WWW.555BF.COM.CN,"Portable Power Station, Power Bank, Power station, 600W, LiFePO4, AC, Lithium Battery"
"GUANGZHOU XIONGSHENG ELECTRONIC CO.,LTD",China,Guangzhou,"Room 106, No. 44 Jiaoxin Road, Jiaoxin Village, Shimen Street, Baiyun District, Guangzhou,Guangzhou,Guangdong,China",,Speakers/audio/soundSpeakers/audio/soundLCD TV
"GuangZhou Zhen Hong Technology co., ltd",China,Guangzhou,"AS518, 5th Floor, Plant A, Gaosha Industry Park, Zhongyi village, Panyu District, Guangzhou, China,Guangzhou,Guangdong,China",https://www.gzzh-lifter.com/,shengjiangdeng
"GUANGZHOU ZIC INTERNATIONAL CO.,LTD",China,Guangzhou,"RM1009-1011 YIAN PLAZA,NO.33 JIANSHELIU RD,YUEXIU DISTRICT GUANGZHOU,Guangzhou,Guangdong,China",https://lonenlighting.en.alibaba.com/?spm=a2700.7756200.0.0.6b6971d2OB4Ro3,"solar power system home, solar energy system, solar system, solar lighting system, solar energy kit, SOLAR KIT, SOLAR SYSTEM HOMERECHARGEABLE LED FLASHLIGHT, LI-ION BATTERY TORCH, LED torch with tail lightrechargeable head lamp, head lamp, lithium battery head lamp, emergency head lamp, camping head lamp, outdoor head lamp"
"GUANGZHOU ZONERICH BUSINESS MACHINE CO.,LTD.",China,Guangzhou,"NORTH GATE,NO.17 YUNJUN RD.,LUOGANG DISTRICT,GUANGZHOU,CHINA,Guangzhou,Guangdong,China",http://www.zonerich.com/,"AI intelligence, remote, meter reading"
"GUANZHOU KAIJIE POWER SUPPLY INDUSTRIAL CO.,LTD.",China,Guangzhou,"No.28, Ruixiang Rd, Xiuquan Street, Huadu , Guangzhou, China,Guangzhou,Guangdong,China",http://www.kagebatteries.com,Lithium Ion BatteryLithium Ion BatteryLithium Ion Battery
"Guilin Huayi Peakmeter Technology Co.,Ltd",China,Guilin,"#3 Building,Huawei Shuangchuang Park, Linsu Road, Guilin 541100,Lingui District,Guilin,Guangxi,China",www.peak-meter.com,"peakmeter, Huayi, PM8908C, electric pen, electric test pen, 2018 electrician special, induction electric pen, multi-function line detection, non-contact, air measurement, electric field induction, safe and reliable, no electric shockpeakmeter, Huayi, PM8909, electric pen, electric test pen, 2018 electrician special, induction electric pen, multi-function line inspection, test electric penPEAKMETER PM6819A Digital wire cable tracker Analog wire-hunting handheld line detector with Continuity test"
"GUILIN YONGGUANG IMPORT AND EXPORT TRADING CO.,LTD",China,Guilin,"NO 1-1-1,18Building,No.3,Qingxiu Road,Diecai District,guilin,Guilin,Guangxi,China",,"Electric Cable,wire，cableCable，wire，electric cableelectric cable，wire，cable"
"GUILIN YUANHAI IMPORT AND EXPORT TRADING CO., LTD.",China,Guilin,"3/F, 25# LINGUI ROAD, GUILIN, GUANGXI, CHINA.,Guilin,Guangxi,China",,"solar panel, solar module, pv panel, pv modulesolar panel, solar module, pv panel, pv moduleSolar panel, solar module, pv panel, pv module"
"Guiyang Zhongan Technology Group Co., Ltd",China,Guiyang,"No.77 Jinma Avenue, Modern Manufacturing Industrial Park, Guanshanhu District, Guiyang City, Guizhou Province,Guiyang,Guizhou,China",,GZATG New Energy Vehicle CablePhotovoltaic Cables，Solar CablesCopper core low smoke halogen-free irradiated cross-linked ceramicized polyolefin insulated double layer fireproof flexible wire
"Guizhou Guoneng Industrial Group Co.,Ltd",China,Guiyang,"9th Floor, Yusai Jinfeng High tech Wealth Center, No. 109 Hubin Road, National High tech Industrial Development Zone, Guiyang City, Guizhou Province,Guiyang,Guizhou,China",http://www.chngnjt.com/,"Solar Street  LightSolar product, Solar BlanketSolar Panel"
"GuiZhou ZOYI Instruments co.,LTD",China,Guiyang,"Mianhuapo, Mainai village, Jinzhu Subdistrict Office, Guiyang Economic Development Zone, Guiyang, Guizhou,Guiyang,Guizhou,China",,Digital multimeterSocket testerDigital multimeter
"GUNGZHOU SAUEY ELECTRICS Co. , Ltd.",China,,"JiangGao town,Baiyun disrict,Guangzhouzhou,China",www.sauey-ledtv.com,PC MONITOR
"GZ Dotels Electric Appliances Co.,Ltd",China,Guangzhou,"No.B23 Huachuang Animation Industrial park,Shiji Town,Panyu District,Guangzhou,China,Guangzhou,Guangdong,China",http://www.axen-heatpump.com,"Monobloc house heating   Heat pumpinverter swimming pool heat pumppool heat pump,swimming pool heat pump,pool pump,air source heat pump,pool heater,pool accessories"
"GZ THEODOOR TECH CO., LTD.",China,Guangzhou,"NO.1-63 PHOENIX 3 HENG ROAD, SINO-SINGAPORE KNOWLEDGE CITY, HUANGPU DISTRICT, GUANGZHOU, CHINA,Guangzhou,Guangdong,China",http://www.theodoor.com.cn,"heat pump, heat pump water heater, heat pump unit, household heat pumpheat pump, heat pump water heater, heat pump unit, household heat pump, split type heat pumpheat pump, heat pump water heater, heat pump unit, household heat pump"
"gz xavier led Co,.Ltd",China,Zunyi,"Buliding J01, Zunyi Free Trade Zone, Xiazi Town, Xinpu New  District, Zunyi City,Guizhou, 563125,China,Honghuagang District,Zunyi,Guizhou,China",www.xavier.com,"Outdoor indoor plastic LED bar table night club illuminated led tableLED luminous flower pot plastic outdoor waterproof round flower pot creative shopping mall  garden landscape squareLighting table, outdoor, cafe, bar table and chairs, music bar, KTV coffee table, card seat LED bar table"
"Haicheng Suprasuny Pump Co., Ltd",China,Anshan,"ZHONGXIAO TOWN, HAICHENG CITY, LIAONING PROVINCE,CHINA,Anshan,Liaoning,China",https://www.ircempump.com,"solar, SUBMERSIBLE ELECTRIC PUMP, DC, 4”solar, SUBMERSIBLE ELECTRIC PUMP, DC, 4”solar, SUBMERSIBLE ELECTRIC PUMP, DC, 4"""
"HAIDI ENERGY TECHNOLOGY CO.,LTD",China,Zaozhuang,"NO.6 YONGFU SOUTH ROAD,XUECHENG ,ZAOZHUANG ,SHANDONG,CHINA,Xuecheng District,Zaozhuang,Shandong,China",http://www.haidienergy.com/,"Prismatic cell HD3.2-50cell, NEW ENERGY , lithium batter, ENERGY STORAGEcell, lithium batter, NEW ENERGY, ENERGY STORAGE"
"HAINAN LUXLIGHT TRADING CO.,LTD.",China,Haikou,"Rm1508, Building 1, Phase 2 of Hainan International Creative Port, No. 8 Minsheng East Road, Haikou, Hainan, China,Haikou,Hainan,China",http://www.luxlight.com.cn,"wall lamp,black wall lamp,round wall lamp,led wall lamp,modern wall lampPendant light,Black pendant light,circle pendant light,E27 pendant lightLED，chandeliers,pendant light, black pendant light,linear pendant light,chandelier, long strip pendant light,modern"
"HAINAN YAOZE TRADING CO.,LID.",China,Haikou,"RM.1705, A2 BUILDING, NO.9 WENHUA RD., HAIKOU,HAINAN, CHINA,Haikou,Hainan,China",,"decorative light,curtain lightdecorative，outdoor，waterproofdecorative，outdoor，waterproof, string light"
"HAINING MINGSHUAI TECHNOLOGY LIGHTING CO.,LTD",China,Jiaxing,"BUILDING 1#, NO 327, CHUANGYE ROAD, CHANGAN TOWN,Jiaxing,Zhejiang,China",http://www.msbulb.com,"Downlight, LED Downlight20W, PD3.0, chargerSmart, Smart bulb"
"Haining Xinguangyuan Lighting Technology Co., Ltd.",China,Jiaxing,"No.5 Fenghuang Road, Dingqiao Town, Haining,Haining City,Jiaxing,Zhejiang,China",http://www.new-lights.com,"LED Glass tube, T8 LED tube, T8 600mm LED tube, T8 2FT LED tubeT8 LED tube, T8 LED PC TUBE, PC tubeE14 220V, 400 lumen, A60 LED"
"HAIYAN ZHONGHAI WIRE & CABLE CO.,LTD.",China,Jiaxing,"SHIQUAN INDUSTRIAL ZONE,TONGYUAN TOWN,HAIYAN COUNTRY,JIAXING CITY,ZHEJIANG PROVINCE,CHINA,Jiaxing,Zhejiang,China",http://www.zhcl.com,ZHDL-001Nylon CableH05VV-F
Hamburg,China,Huai'an,"No 168, Sheng Tai Road, Lianshui Econnomic Development Zone, Huaian city, Jiangsu province, China,Huai'an,Jiangsu,China",www.hamburg.com.tw,"Automotive,Medical,POS,Mobile Device,BLU/LCM,Printer/MFP,Monitor,STB,NB,Card reader,Cable Assembly"
"HANGZHOU ANAKO IMPORT AND EXPORT CO.,LTD.",China,Hangzhou,"LINSHAN VILLAGE PUYANG TOWN XIAOSHAN,Hangzhou,Zhejiang,China",http://www.anako-eletronic.com,"FLEX FITTING, FLEXIBLE CODNUIT, LIQUID TIGHT CONNECTOR, CONDUIT FITTING, FLEX FITTING, TUBING FITTINGCONDUIT BODIES, THREAD TYPE CONDUIT BODIES, WEATHERPROOF BOXES, LC TYPE CONDUIT BODIESCONDUIT FITTING,  TUBING FITTING, EMT STRAP, EMT CONDUIT , ONE HOLE STRAP"
"HANGZHOU BAOSHAN ELECTRONIC CO.,LTD",China,Hangzhou,"NO.,50 TONGYUN RD, LIANGZHU TOWN, YUHANG DISTRICT, HANGZHOU CITY,Hangzhou,Zhejiang,China",http://www.boysungroup.com,"bulb, indoor light, led bulb, A bulbERP 2.0 LED bulbLED"
HANGZHOU DELIXI GROUP CO. LTD.,China,Hangzhou,"NO.8 ZHUANTANG SCIENCE & TECHNOLOGY PARK,XIHU DISTRICT,HANGZHOU,ZHEJIANG,CHINA,Hangzhou,Zhejiang,China",http://www.hz-delixi.com,"Arc Welders, MMA Welding Machine, Welding Machinemppt solar charge controller, solar charge controller MPPT, solar charge controller 60aProgrammable logic Controller, PLC"
"HANGZHOU DELTA ART LIGHT CO., LTD.",China,Hangzhou,"NO.5,THE THIRD ROAD
FUYANG DONGZHOU INDUSTRIAL ESTATE
HANGZHOU ZHEJIANG
P R CHINA,Hangzhou,Zhejiang,China",http://www.deltaartlight.com,"Modern Lamp, Table LampRope Table LampSimply Modern Pendant Light"
HANGZHOU EASTERN ELECTRICAL CO.LTD,China,Hangzhou,"MEICHENG INDUSTRIAL AREA,JIANDE CITY,HANGZHOU,P.R.CHINA,Hangzhou,Zhejiang,China",http://www.zgdfdz.com,896
"HANGZHOU ECOLIGHT INDUSTRIAL CO., LTD",China,Hangzhou,"Rm.1306 Modern Imagic Mansion(w.) No.42Wenhui Rd. Hangzhou,China,Hangzhou,Zhejiang,China",http://www.ecolight.com.cn,water proof led ceiling lampLONG U3+1water proof wall lamp
"HANGZHOU ESCO IMPORT AND EXPORT CO., LTD.",China,Hangzhou,"RM 2101, Building A, NO. 888, Shixinzhong Rd, Xiaoshan, Hangzhou, Zhejiang, China, 311202,Hangzhou,Zhejiang,China",www.askesco.com,"EMT, EMT conduit, GI Conduit,EMT pipe, EMT tube,"
"HANGZHOU EVT ELECTRICAL CO.,LTD.",China,Hangzhou,"HUANTAN,JINHUA TOWN,XIAOSHAN,HANGZHOU,Hangzhou,Zhejiang,China",http://www.evt-electrical.com,"Conduit Bushing, conduit bush, conduit fittings, conduit accessories, rigid conduit fittings, rigid conduit bushing, emt bushing, imc bushing, emt conduit bushing, electrical conduit bushingconduit pipe, steel conduit, conduit, electrical conduit, bs 4568, bs4568, bs4568 conduit, GI Conduit, 20mm steel conduit, 20mm galvanised conduitconduit body, emt conduit body, threaded conduit body, emt lb, conduleta emt, conduit outlet body, lb conduit body, lb conduit, conduleta, rigid conduit body"
"HANGZHOU FANYUMEIER TRADING CO.,LTD",China,Hangzhou,"XIAOSHAN DISTRICT OF HANGZHOU CITY, NO. 161-1,DANGKE ROAD,Hangzhou,Zhejiang,China",http://www.gljsrg.cn,"Iron Metal JointExpllosion-Proof Pipe, Stainless Steelgas pipe"
"HANGZHOU FRANKEVER IMP. & EXP. CO., LTD",China,Hangzhou,"1308, EASTERN TOWER OF IBC,NO. 600 JINSHA AVENUE, HANGZHOU       ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE, HANGZHOU,310018 ZHEJIANG,CHINA,Hangzhou,Zhejiang,China",http://www.frogbro.com,PV Rapid Shutdown Controller Devicesblack solar panelsolar charge controller
"HANGZHOU HAILE ELECTRICAL CO.,LTD",China,Hangzhou,"DAYUAN INDUSTRIAL ZONE, FUYANG, HANGZHOU, CHINA,Hangzhou,Zhejiang,China",http://haile.en.alibaba.com,"Brushed Chrome, UK switch, flex outlet, with neonBrushed Chrome, Switched socket, USB outletBrushed Chrome,  2gang switched socket"
"Hangzhou Hanlight Electrical Co.,Ltd.",China,Hangzhou,"No.355 Dajian Road, Xindeng Industrial Zone, Xindeng Town, Fuyang District, Hangzhou, Zhejiang Province, China,Hangzhou,Zhejiang,China",,Dimmer switch & fan controller10A 6 gang switch45A Switch
"HANGZHOU HONGSHI ELECTRICAL CO.,LTD.",China,Hangzhou,"NO.8 YUYANG ROAD, LUSHAN SUBDISTRICT, FUYANG,Hangzhou,Zhejiang,China",https://www.hongshi-electrical.com,"Brazilian Standard Smart PlugWall Switch, Wall Socket, Switch and SocketUK Plug,  British Standard Plug"
"Hangzhou Huoshi Lighting Co.,Ltd",China,Hangzhou,"ROOM 1202, MAYA BUILDING, NANYUAN STREET, YUHANG DISTRICT, HANGZHOU, CHINA,Hangzhou,Zhejiang,China",http://www.flintlight.com,"LED Filament bulb, LED Edison bulb, LED Globe bulb, G125 bulb, G40 bulb, G30 bulb, G95 bulb, G25 bulb, G80 bulb, G16.5 bulbLED Filament bulb, LED spiral filament, LED Edison bulb, G16.5, G50, E12 base, E14 baseDecorative oversized, LED Edison Bulbs, decorative bulb"
"Hangzhou Jiayuan Industrial Co.,Ltd",China,Hangzhou,"No.520, Hualong village, Linan,Hangzhou,Zhejiang Province ,China,Hangzhou,Zhejiang,China",www.jayuan.cn,"Tinned Welding Wire,Tinned Wire,Tinned Copper Clad Aluminum Wire Tinned CCA WireCopper Clad Aluminum Wire Motor，CCA Wire，Welding WireElectrical Wires CCAM,0.8 Mm Enamelled Copper Wire,Weldind Wire Factory"
"Hangzhou Kaite Electrical Appliance Co.,Ltd",China,Hangzhou,"SANDU INDUSTRIAL ZONE, JIANDE CITY, ZHEJIANG PROVINCE,Hangzhou,Zhejiang,China",,"Socket, power strip, extension cord, power cord with USB, US adaptor with usb, 6AC +2 USB power cordextension socket, extension cord, extension board, power cord, power strip, extension socket with switchstring light, belt light, cafe light, outdoor string lights, outdoor string lights, outdoor belt lights"
"HANGZHOU LIGHT INDUSTRIAL PRODUCTS, ARTS&CRAFTS, TEXTILES I/E CO., LTD.",China,Hangzhou,"NO.6 1 ST XIYUAN ROAD, WEST LAKE TECHNOLOGY & ECONOMIC ZONE, HANGZHOU, CHINA,Hangzhou,Zhejiang,China",http://www.andstar.com,lamplamplamp
"(ZHONGSHAN CHANLLYN ELECTRICAL APPLIANCE CO.,LTD",China,Zhongshan,"NO.13, DONGRUI 3 ROAD,DONGSHENG TOWN,ZHONGSHAN CITY,Zhongshan,Guangdong,China",,"wall lamp,IP44,bathroom pendant lampCeiling,lighting fixtures"
"3S IMPORT&EXPORT SHIJIAZHUANG CO.,LTD",China,Shijiazhuang,"2305,2309-2313 BLOCK A,HAIYUE GUOJI MANSION,NO.66 WEST YUHUA ROAD,SHIJIAZHUANG,Shijiazhuang,Hebei,China",http://www.3sapparel.com；www.solar3s.com,"foldable,Anti-UV,Anti-Aging,Leather.LCD Screen,MPPT,WiFi，solar energy"
"A.H.A INTERNATIONAL CO.,LTD.",China,Hefei,"JINAN MANSION 306 TUN XI  ROAD, HEFEI, ANHUI, CHINA,Hefei,Anhui,China",http://www.ahaint.com,"LED HOLIDAY LIGHT, CHRISTMAS LIGHT, DECORATIVE LIGHTLED plant grow light indoor bulb小夜灯，充电小夜灯"
"ACHEM ADHESIVE PRODUCT (JIANGSU) CO., LTD",China,Nantong,"No.1 Wanchio Road, Libao Town, Haian County, Jiangsu Province, China,Hai'an County,Nantong,Jiangsu,China",http://www.achem.com.tw/en/,"PVC ELECTRICAL TAPE, PVC TAPSIndustrial tapeAutomotive Tape"
"AGC Lighting Co.,Ltd",China,Shenzhen,"BUILDING A, NO.3 PLANT, JIAN AN ROAD, TANG WEI COMMUNITY, FUYONG STREET, BAOAN DISTRICT, SHENZHEN.,Bao'an District,Shenzhen,Guangdong,China",http://www.agcled.com,agcHL-37LED
"AHHUI HUANRUI HEATING MANUFACTURING CO.,LTD",China,Hefei,"LIUZI ROAD,FEIDONG ECONOMIC DEVELOPMENT ZONE,HEFEI CITY,ANHUI PROVINCE,CHINA,Hefei,Anhui,China",http://www.huanruiheatingcable.com/,"concrete curing heating cable , heating cable , floor heating cable heating cable , heat trace cable , heat cable , constant wattage heating trace cable underfloor heating mat, floor heating mat, floor heat mat , in-screed heating mat , under-tile heating mat , snowmelting heating mat, in-slab heating mat"
"Amso Solar Technology Co.,Ltd",China,Huai'an,"GaoLiangjian Pioneer Park,Hongze District,Huaian,Jiangsu Province,Huai'an,Jiangsu,China",https://www.amsosolar.com,"mono solar panel, mono 380w solar panel , mono 390w solar panel, mono solar cell panel  , large size solar panel, black solar panel  , high efficiency solar panel , high efficiency mono solar panel  , 72 cells mono solar panel, 300/350/400/450w mono solar panelhalf cell , mono solar panel , new technology solar panel, half solar cell panel , 182mm solar cell, 10BB solar panel, 144 cell，full black 550w, black solar panelspoly solar panel , poly solar cell solar panel , high efficiency solar panel , good performance solar panel , durable solar panel, 48 cells poly solar panel, poly 200w solar panel, poly 210w solar panel, poly 220w solar panel"
"ANDELI GROUP CO.,LTD.",China,Wenzhou,"NO.208,WEIQI ROAD,YUEQING ECONOMIC DEVELOPMENT ZONE YUEQING ZHEJIANG P.R.CHINA,Wenzhou,Zhejiang,China",http://www.andeligroup.com,"Limit switchmcb, circuit breaker, miniature circuit breaker Metal-clad switchgear"
"ANHUI  MASCOTOP ELECTRONIC CO.,LTD",China,Xuancheng,"NO.168 DONGCHENG AVENUE,HELI INDUSTRIAL ZONE,NINGGUO CITY,ANHUI PROVINCE,CHINA,Xuancheng,Anhui,China",http://www.mascotop.com,"capacitor, fan capacitor, CBB61 capacitor, Mascotop capacitorcapacitor, start capacitor, CD60 capacitor, Mascotop capacitorcapacitor, Microwave owens capacitor, CH85 capacitor, Mascotop capacitor"
"Anhui Anze Electric Co.,Ltd",China,Xuancheng,"38 ZHENNING RD., HELI PARK, ECONOMIC & TECH DEVELOPMENT ZONE,NINGGUO,242300 ANHUI,CHINA,Xuancheng,Anhui,China",http://www.anze.cn,"convector heater ,, bathroom heater , panel heater , electric heater , baseboard heater , electric heatersEcodesign, Lot20, Storage Heater, WiFi, ErP Readyconvector heater ,, bathroom heater , panel heater , electric heater "
ANHUI ANZHI LIGHTING & ELECTRICAL CO. LTD.,China,Hefei,"909-910 BLOCK B, FORTUNE PLAZA,SUIXI ROAD, HEFEI, ANHUI, CHINA,Hefei,Anhui,China",www.anzhilighting.com,"led, LED PANEL LAMP, PANEL LAMP, SURFACE LAMPLED lampshadelamp, LED , LED LAMP, REFLECTOR LAMP"
"Anhui Chenguang Electronic Technology Co.,Ltd",China,Huangshan,"No.127 Hui guang Road, Economic development Zone,Huangshan city,Anhui province,China,Huangshan,Anhui,China",,"air purifiers, air sterizizer, plasma sterilizerair purifiers, air sterizizer, plasma sterilizerair purifiers, air sterizizer, plasma sterilizer"
"Anhui Eagoal New Energy Group Co., Ltd.",China,Hefei,"No.8, Southeast corner of intersection of Huaitong Road and Tonghuaizhong Road,Xinzhan District, Hefei City, Anhui Provi,Hefei,Anhui,China",http://www.eagoal.com.cn,3.2v340ah/lithium/cell
"ANHUI ELECTRONICS INDUSTRIAL CO., LTD.",China,,"7/F.,CHENGUANG BLDG.,399 CHANGJIANG ROAD, HEFEI,ANHUI,CHINA,China",www.aheico.com,"ledfilamentbulb, decorativelight, vintagebulb, ledbulb, LEDglass bulb, LED light , LED globe bulb, LED Straight filament, Frosted coverLED DOWNLIGHT, DOWNLIGHT, CEILING LIGHT, PLASTIC DOWNLIGHT, 30W DOWNLIGHT, ALU DOWNLIGHT, LED ALU DOWNLIGHT, 20W DOWNLIGHTled bulb, led lamp, e27 bulb, e14 bulb, mini globe, globle bulb, e14 bulb, e27 bulb, 5w bulb, mini globe 6w e14 led bulb"
"Anhui Feida Electrical Technology Co., Ltd.",China,Xuancheng,"NO.1, SANJIN ROAD, NINGGUO CITY, ANHUI PROVINCE,Xuancheng,Anhui,China",http://ahfddq.com,"CBB65A-1 type S2, class B metal capacitorCBB65A-1 type 40μF 250V washing machine capacitorCBB65A-1 type washing machine capacitor"
"ANHUI HERRMAN IMPEX CO., LTD",China,Hefei,"16TH FLOOR, BUILDING C, FORTUNE PLAZA, NO.287, SUIXI ROAD, HEFEI, ANHUI, CHINA,Hefei,Anhui,China",http://www.herrman.com,"8A gate sensitive unidirectional thyristorrX0805(T, Thyristor Bidirectional , thyristor scr, SCR and TRIAC  , thyristor"
"ANHUI IMP. & EXP.CO.,LTD.",China,,"669 CHANGJIANG ROAD HEFEI ANHUI CHINA,China",http://www.aniec.com,"LED light, LED STREET LIGHT, SOLAR LIGHT, SOLAR STREET LIGHTLED, LED bulb, FAN BLADE BULBLED Solar Emergency Bulb"
"ANHUI LEADER ELECTRONICS MFG. CO., LTD",China,Anqing,"JIXIAN INDUSTRIAL PARK, DAGUAN ECONOMIC DEVELOPMENT ZONE,ANQING,ANHUI,P.R.CHINA,Anqing,Anhui,China",http://www.leadercable.com.cn,"FR-coaxial cableRG6, RG59cat.6 cable"
ANHUI LEOCH POWER SUPPLY CORP.,China,Huaibei,"ECONOMIC DEVELOPMENT ZONE, SUIXI TOWN, HUAIBEI CITY,ANHUI PROVINCE, CHINA.,Suixi County,Huaibei,Anhui,China",http://www.leoch.com,"VRLA Battery, lead acid battery, UPS battery, 12v 9ah sealed lead acid battery, emergency light battery, toy car batteryVRLA Battery, lead acid battery,  UPS battery, 12v 12ah sealed lead acid battery, emergency light battery, toy car batteryAGM Gel, 12V100AH"
"Anhui LiangLiangElectronic Tech.CO.,LTD.",China,Xuancheng,"ECONOMIC DEVELOPMENT ZONE OF GUANGDE COUNTY,Xuancheng,Anhui,China",http://www.zjlamp.com,"Bulb , LEDflood lightRotatable Spot Light"
"BEIJING FAR BLUE OCEAN IMPORT & EXPORT O.,LTD",China,,"ROOM620,SIX FLOOL,NO.154 NORTH ZHUAN CHANG ,TONGZHOU DISTRICT,BEIJING CHINA,Beijing,China",http://WWW.FBOSAFETY.CN,circuit breaker
Beijing Golden Harvest Science and Technology Development CO Ltd,China,,"Area A, Floor 4, Xinxing Hotel, No. 17, West Third Ring Middle Road, Haidian District, Beijing, China,China",https://jskj.xxg.com.cn,"semi-flexible solar panel，RV, Boat flexible solar panelportable solar panel, foldable solar panel，solar blanketportable solar panel, foldable solar panel，solar blanket for camping"
BEIJING GUOMAOCHENG IMP. & EXP.CORP.,China,City,"NO.90,CHONG WAI STREET,CHONG NEN DISTEICT BEIJING,City,Beijing,China",,超亮绿色灯条Light strip with plug绿色灯条
"BEIJING JOYWIN FASHION TEXTILE CO.,LTD",China,City,"NO.3 YINGQUAN ST.YANGQING DISC,BEIJING,City,Beijing,China",http://snowlotus.com.cn,Light bar
BEIJING LONGY IMPORT & EXPORT CO.LTD.,China,,"ROOM 201,BLOCK C, ZUOJIAZHUANG EAST,CHAOYANG DISTRICT,BEIJING,Beijing,China",,"IP65，, Solar lamp  Solar lamp Solar lamp"
BEIJING METALS&MINERALSCORP.,China,City,"13-204,3AREA FANHCHENGYUAN FANGZHUANG,FENTAIDIST,BEIJING,City,Beijing,China",http://www.bjmmt.com,mmt
BEIJING NAMKWONG JOLLY IMP.&EXP.CORP,China,City,"A527.99CENTURY BUILDING WANGFUJING STREET.BEIJING,City,Beijing,China",,"lamp, table  lamp, ceramictable lamp, ceramic lamp, desk lamp, lighting, ceramic table lamp，home decoration, linen shadetable lamp, ceramic lamp, lighting,desk lamp"
"BEIJING NEW FRIEND INSULATION MATERIAL  CO., LTD",China,,"BEIJING OPTO-MECHATRONICS INDUSTRIAL PARK, CIQU,Beijing,China",http://www.china-insulation.com,cotton rodinsulation partsglass cloth sheet
BEIJING PENGFA TEC &  TRADE CO.,China,City,"ROOM 1329,NO 9/NO 3YUAN NANYAO CUN FENGTAI DISTRICT,BEIJING CHINA,City,Beijing,China",,Cross screwdriverWall switchtable lamp
